"","id","titulo","descricao","publicadoEm","data","hora","aoVivo","idCanal","nomeCanal","visualizacoes","curtidas","descurtidas","favoritos","comentarios","categoryId","defaultAudioLanguage","categoria","faturamento"
"256","iVRcKkNyjhA","FAVIJ - HATERS IN ITALIA - Parodia Occidentali's Karma","Una dedica a tutti coloro che, inconsapevolmente, ci hanno dato un aiuto non indifferente negli ultimi anni. Sarete sempre nei nostri cuori ciccini belli. Volevo ...",2017-03-11 11:00:03,2017-03-11,39600,"none","UCSFC5Cio8zaLQDFPxA7y_HQ","<U+279C>FavijTV<U+0099>",13855134,480897,15964,0,47615,20,NA,"Jogos",13000
"257","bZhDtIYx4pI","MOMENTI EPICI NEI VIDEOGAMES! #7 - [SPECIALE 750.000 ISCRITTI!]","Pagina Facebook <U+279C>http://www.facebook.com/favijtv <U+2606>Momenti Epici Bonus! <U+279C> https://www.youtube.com/watch?v=HOIznZ2wAPo <U+2606>Guarda anche gli Altri ...",2014-06-01 09:00:02,2014-06-01,32400,"none","UCSFC5Cio8zaLQDFPxA7y_HQ","<U+279C>FavijTV<U+0099>",12051504,176573,4188,0,8578,20,NA,"Jogos",12000
"258","A5E7y-7gV2E","CROSSBAR CHALLENGE!! (FAVIJ vs I MATES)","Pagina Facebook Favij: <U+279C>http://www.facebook.com/favijtv Ok raga, ci ho lavorato sopra una giornata intera, non volevamo dirvelo che sarebbe uscita perch<e9> una ...",2016-07-14 09:54:41,2016-07-14,35640,"none","UCSFC5Cio8zaLQDFPxA7y_HQ","<U+279C>FavijTV<U+0099>",10753997,423913,4600,0,10373,20,NA,"Jogos",10000
"259","B2h6hADv19I","Favij & iPantellas - I Maroni Pieni - PARODIA PSY DADDY","Questa merita ALMENO 66.666 likes solo per il cane alla fine. <U+2606>Pagina Facebook Favij: <U+279C>http://www.facebook.com/favijtv Nuova hit 2016, top of the pops pls.",2016-03-12 10:00:00,2016-03-12,36000,"none","UCSFC5Cio8zaLQDFPxA7y_HQ","<U+279C>FavijTV<U+0099>",10486981,332281,7377,0,27216,20,NA,"Jogos",10000
"260","ZRGIsK6NGUk","Favij ft. iPantellas - MAI UNA GIOIA - PARODIA ED SHEERAN SHAPE OF YOU","Ho accettato di fare questo video solo per limonare con Daniel. Canale iPantellas: https://www.youtube.com/user/iPantellas Un ringraziamento speciale a Emyk ...",2017-02-11 11:00:03,2017-02-11,39600,"none","UCSFC5Cio8zaLQDFPxA7y_HQ","<U+279C>FavijTV<U+0099>",7413553,265206,6130,0,14125,20,NA,"Jogos",7000
"261","IlWajunsVrI","GLI EFFETTI DI ROVAZZI SU MIA NONNA - PARODIA Tutto Molto Interessante - iPantellas","13O.OOO LIKE SE VUOI UN NUOVO VIDEO <U+279C> Gioved<ec> 8 Dicembre ALLE 17:00 ci trovate a MILANO per l'evento Oreo - Tutte le info QUI: ...",2016-12-06 18:00:01,2016-12-06,64800,"none","UCD-aXv7CMezGSTfxmKAD6Ag","iPantellas",12576265,411611,7758,0,19683,24,"it","Entretenimento",12000
"262","PKEv8-VEVj4","ELEMENTARI VS SUPERIORI - Le Differenze - iPantellas","13O.OOO LIKE SE VUOI UN NUOVO VIDEO <U+279C>ISCRIVITI http://www.youtube.com/subscription_center?add_user=iPantellas <U+279C> FACEBOOK ...",2016-09-02 11:22:29,2016-09-02,40920,"none","UCD-aXv7CMezGSTfxmKAD6Ag","iPantellas",9167223,333773,4170,0,21940,24,"it","Entretenimento",9000
"263","LfcNr6PxXZo","PARODIA CARABINIERI - COSA FAI AL POSTO DI BLOCCO - iPantellas","9O.OOO LIKE SE VUOI UN NUOVO VIDEO! <U+279C>ISCRIVITI http://www.youtube.com/subscription_center?add_user=iPantellas <U+279C>FACEBOOK ...",2015-10-16 18:26:46,2015-10-16,66360,"none","UCD-aXv7CMezGSTfxmKAD6Ag","iPantellas",8552713,267937,3707,0,3317,24,NA,"Entretenimento",8000
"264","1eS1ollBcew","TORMENTONI ESTATE - LA PARODIA - iPantellas","13O.OOO LIKE SE VUOI UN NUOVO VIDEO <U+279C>ISCRIVITI http://www.youtube.com/subscription_center?add_user=iPantellas <U+279C> FACEBOOK ...",2016-07-29 16:30:47,2016-07-29,59400,"none","UCD-aXv7CMezGSTfxmKAD6Ag","iPantellas",7699114,231378,4214,0,9833,24,"it","Entretenimento",7000
"265","NksrQ2sUuBk","STUDENTI VS PROF - LE DIFFERENZE - iPantellas","1OO.OOO LIKE SE VUOI UNA NUOVA COLLABORAZIONE! <U+279C>ISCRIVITI http://www.youtube.com/subscription_center?add_user=iPantellas <U+279C>FACEBOOK ...",2016-01-29 19:31:45,2016-01-29,70260,"none","UCD-aXv7CMezGSTfxmKAD6Ag","iPantellas",7693076,293081,2767,0,5085,24,"it","Entretenimento",7000
"266","W4jY43u28gc","LA CROSSBAR CHALLENGE LEGGENDARIA!!","Shop Magliette:http://www.bit.ly/matesitalia 2OO.OOO MI PIACE!! OBBLIGATORI :D Canale i2Bombers: https://www.youtube.com/user/i2bomber MATES: Anima: ...",2015-12-17 12:00:00,2015-12-17,43200,"none","UCMggu4tZ2N6SD4FebIbMDpA","St3pNy",5450176,452841,3310,0,13941,24,NA,"Entretenimento",5000
"267","e_7nQsTga0s","PROVA A NON RIDERE CHALLENGE CON MIA SORELLA (SPECIALE 900.000 ISCRITTI)","Shop Magliette:http://www.bit.ly/matesitalia Ep. 1: https://www.youtube.com/watch?v=Y-cVv-Z8Hcw SECONDO CANALE: http://bit.ly/1jLCH69 MATES: Anima: ...",2015-11-01 10:00:00,2015-11-01,36000,"none","UCMggu4tZ2N6SD4FebIbMDpA","St3pNy",4221145,139944,1879,0,3027,24,NA,"Entretenimento",4000
"268","4SfnPPf6Xr8","MATES - STRESSED OUT (PARODIA)","Ordina il libro su Amazon:http://amzn.to/2dShE96 Ibs: http://www.ibs.it/code/9788891807809/veri-amici-mates.html Ringraziamenti Testi Luca Virno Snitecs ...",2016-10-11 13:00:01,2016-10-11,46800,"none","UCMggu4tZ2N6SD4FebIbMDpA","St3pNy",3943839,171832,3741,0,9121,10,NA,"Música",3000
"269","8nMO9tJJHB0","ST3P VS FOOD - RAMEN E SUSHI IN QUANTITA'!! IN GIAPPONE!! w/MATES","Shop Magliette:http://www.bit.ly/matesitalia 15O.OOO MI PIACE PER IL PROSSIMO EPISODIO? :D Ep. PR: https://www.youtube.com/watch?v=Z0EtrIZcOxY ...",2015-09-29 13:00:01,2015-09-29,46800,"none","UCMggu4tZ2N6SD4FebIbMDpA","St3pNy",3765919,274548,1519,0,5624,24,NA,"Entretenimento",3000
"270","Z0EtrIZcOxY","ST3P VS FOOD - 6O PETTI E COSCE DI POLLO w/Anima, Surry & Vegas","Giochi a poco: http://www.instant-gaming.com/it/igr755079/ Ep. PR: http://bit.ly/1yQs87Z 12O.OOO MI PIACE?! CE LA FACCIAMO?!? SECONDO CANALE: ...",2015-07-14 13:00:00,2015-07-14,46800,"none","UCMggu4tZ2N6SD4FebIbMDpA","St3pNy",3285138,370322,1820,0,6131,24,NA,"Entretenimento",3000
"271","dhsy6epaJGs","PULCINO PIO - El Pollito Pio (Official video)","Suscribirse a #pulcinopiotv: http://bit.ly/2nJdqox PULCINO PIO - El Pollito Pio (Official video) iTunes: http://apple.co/2mTYAY7 Facebook: ...",2012-11-29 09:27:58,2012-11-29,34020,"none","UCW4w39HG16HSuDkvLu4AIaA","PULCINO PIO",1035189342,1680562,573770,0,126475,10,NA,"Música",1035000
"272","juqyzgnbspY","PULCINO PIO - Il Pulcino Pio (Official video)","Iscritivi al canale YouTube #pulcinopiotv: http://bit.ly/2nJdqox PULCINO PIO - Il Pulcino Pio (Official video) Radio Globo e DIY Italia presentano il pulcino pi<f9> ...",2012-05-10 06:04:33,2012-05-10,21840,"none","UCW4w39HG16HSuDkvLu4AIaA","PULCINO PIO",188365615,417628,137781,0,4025,24,NA,"Entretenimento",188000
"273","YyhRZ01UY6g","PULCINO PIO - El Pollito Pio (venganza) (Official video)","Suscribirse a #pulcinopiotv: http://bit.ly/2nJdqox PULCINO PIO - El Pollito Pio (venganza) (Official video) iTunes: http://apple.co/2mTYAY7 Facebook: ...",2013-03-22 17:40:30,2013-03-22,63600,"none","UCW4w39HG16HSuDkvLu4AIaA","PULCINO PIO",121400099,196294,75520,0,7670,10,NA,"Música",121000
"274","l7fQt77Y7N4","PULCINO PIO - El pollito cha cha cha (Official video karaoke)","iTunes: https://itunes.apple.com/it/album/el-pollito-pio-y-sus-amigos/id639579588 Facebook: https://www.facebook.com/pulcinopioufficiale Contacts LICENSING ...",2013-09-10 13:04:00,2013-09-10,47040,"none","UCW4w39HG16HSuDkvLu4AIaA","PULCINO PIO",71607094,103094,48751,0,4000,10,NA,"Música",71000
"275","q8tOHCdB5Fk","PULCINO PIO - El Pollito Pio superstar (Official video)","iTunes: https://itunes.apple.com/it/album/el-pollito-pio-y-sus-amigos/id639579588 Spotify: http://open.spotify.com/album/5zOOuP1CliykFZ8xvbx10U Facebook: ...",2014-12-17 10:42:13,2014-12-17,38520,"none","UCW4w39HG16HSuDkvLu4AIaA","PULCINO PIO",69789847,111418,45909,0,4438,10,NA,"Música",69000
"276","5dFGtHaFYoI","BIG MONEY ILLUMINATI - OFFICIAL VIDEO SONG (ilvostrocarodexter)","Ringrazio Snitecs per la canzone: https://www.youtube.com/user/iffsnitecs <U+2606> Pagina Facebook ...",2015-10-07 12:30:00,2015-10-07,45000,"none","UCNo7m7faHS9t3nSDfWXvGww","ilvostrocaroDexter",5971222,205771,10510,0,18629,20,NA,"Jogos",5000
"277","GY9Ymm7gZ84","PROVA A NON RIDERE!! (SFIDA IMPOSSIBILE)  #challengeinlove","5'000 Mi Piace?? Suggeriteci le CHALLENGE da fare per i prossimi episodi di #challengeinlove -- Pagina Facebook ...",2014-05-20 12:30:01,2014-05-20,45000,"none","UCNo7m7faHS9t3nSDfWXvGww","ilvostrocaroDexter",4968951,96677,10071,0,3952,23,NA,"Comédia",4000
"278","i6KwLSHwozw","UN VIDEO DIVERTENTE! (Speciale 700.000 Iscritti) ilvostrocaroDexter","Pagina Facebook <U+25BB> https://www.facebook.com/pages/IlvostrocaroDexter/475635372453883 <U+2606> Giochi scontatissimi <U+25BB> http://goo.gl/hdyLb4 - Instagram ...",2015-05-24 12:14:34,2015-05-24,44040,"none","UCNo7m7faHS9t3nSDfWXvGww","ilvostrocaroDexter",4471855,83075,941,0,1795,20,NA,"Jogos",4000
"279","B3InYyINF_k","Le 5 cose da NON FARE mai su GTA 5","Seguimi su Facebook <U+25BB> https://www.facebook.com/pages/IlvostrocaroDexter/475635372453883 Video sullo stile dei 5 gicatori pi<f9> odiati in sono sicur<f2> vi ...",2013-10-18 16:00:06,2013-10-18,57600,"none","UCNo7m7faHS9t3nSDfWXvGww","ilvostrocaroDexter",4320502,79945,5275,0,2213,20,NA,"Jogos",4000
"280","s8LTfQg1jC4","CROSSBAR CHALLENGE EPICA!!!","Pagina Facebook <U+25BB> https://www.facebook.com/pages/IlvostrocaroDexter/475635372453883 <U+2606> Giochi scontatissimi ...",2015-08-19 10:30:00,2015-08-19,37800,"none","UCNo7m7faHS9t3nSDfWXvGww","ilvostrocaroDexter",4101053,256274,2365,0,8289,20,NA,"Jogos",4000
"281","B7jg9SgpxOI","MATES - FIGO (WIGGLE PARODIA)","Ringraziamenti Testi: Luca Virno Snitecs: https://www.youtube.com/user/iffsnitecs Comparse nel Video: SabriGamer: https://www.youtube.com/user/lasabrigamer ...",2016-09-02 09:00:01,2016-09-02,32400,"none","UCHZl_sLl4kGZSkrPBrWb_aQ","Anima",9138086,328053,17121,0,14561,10,"it","Música",9000
"282","uzCJHtBWrhU","SLIP AND SLIDE FOOTBALL CHALLENGE! MATES & FAVIJ [CALCIO SAPONATO]","E' tornata la sfida sul campo da calcio! Troppo divertente! Shop e i miei Social: http://www.thatsanima.com/ I miei desideri su Amazon: http://amzn.to/1RaMul4 ...",2016-08-20 09:30:01,2016-08-20,34200,"none","UCHZl_sLl4kGZSkrPBrWb_aQ","Anima",4380600,265122,3003,0,5200,24,"it","Entretenimento",4000
"283","lEuaASWQKKU","FAQ CON UNA MODELLA! (Suicidegirl)","Pagina Violet: https://www.facebook.com/violetmodel Instagram Violet: https://www.instagram.com/violetsg_/ (violetsg_) Giochi digitali a prezzi stracciati: ...",2015-05-06 11:30:00,2015-05-06,41400,"none","UCHZl_sLl4kGZSkrPBrWb_aQ","Anima",3441799,192464,1994,0,3727,24,NA,"Entretenimento",3000
"284","clkmO_fvDyM","CHALLENGE OBBLIGO O VERITA' [LA PIU' BELLA DI SEMPRE!]","Cosa avremo dovuto subire questa volta? scopritelo... Shop e i miei Social: http://www.thatsanima.com/ I miei desideri su Amazon: http://amzn.to/1RaMul4 ...",2016-04-07 12:32:43,2016-04-07,45120,"none","UCHZl_sLl4kGZSkrPBrWb_aQ","Anima",3249742,227407,3031,0,4768,24,"it","Entretenimento",3000
"285","hC-HFt3jqtc","VI PRESENTO LA MIA FIDANZATA!!","Finalmente vi mostro la mia ragazza! Godetevi il video Shop e i miei Social: http://www.thatsanima.com/ I miei desideri su Amazon: http://amzn.to/1RaMul4 ...",2016-07-28 12:00:01,2016-07-28,43200,"none","UCHZl_sLl4kGZSkrPBrWb_aQ","Anima",3232726,242888,9403,0,32101,24,"it","Entretenimento",3000
"286","noY6ggSNTF0","Gabry Ponte - Che ne sanno i 2000 feat. Danti (Official Video)","Gabry Ponte - Che ne sanno i 2000 feat. Danti #CheNeSannoi2000 <e8> su: Spotify <U+279F> http://spoti.fi/2adkJfM iTunes <U+279F> http://apple.co/29DR2Vr Apple Music ...",2016-07-26 10:00:02,2016-07-26,36000,"none","UC9PZVgJF-mX4aDDzLE4z5Zg","Warner Music Italy",57305189,457008,50972,0,36365,10,NA,"Música",57000
"287","jKlYf1oArQg","Laura Pausini - V<ed>veme (Official Video)","2009 WMG Laura Pausini - V<ed>veme Spotify: https://open.spotify.com/artist/2e4nwiX8ZCU09LGLOpeqTH iTunes: https://itun.es/it/kFxd.",2010-11-11 18:20:02,2010-11-11,66000,"none","UC9PZVgJF-mX4aDDzLE4z5Zg","Warner Music Italy",43688173,146122,5619,0,4129,10,NA,"Música",43000
"288","AmqhjOMT1Gc","Laura Pausini - Quiero Decirte Que Te Amo (Official Video)","2009 WMG Laura Pausini - Quiero Decirte Que Te Amo Spotify: https://open.spotify.com/artist/2e4nwiX8ZCU09LGLOpeqTH iTunes: https://itun.es/it/kFxd.",2010-11-11 18:07:14,2010-11-11,65220,"none","UC9PZVgJF-mX4aDDzLE4z5Zg","Warner Music Italy",42675767,136375,5255,0,4491,10,NA,"Música",42000
"289","izttIKfEzr8","Benji & Fede - Tutto per una Ragione feat. Annalisa (Official Video)","Benji & Fede - Tutto per una Ragione feat. Annalisa https://lnk.to/BenjieFedeZeroPositivo Attrice: Yahmina Kesner Attore: Juan Pedro Checa Noguera Director: ...",2017-05-16 12:30:02,2017-05-16,45000,"none","UC9PZVgJF-mX4aDDzLE4z5Zg","Warner Music Italy",39373496,236224,16218,0,7827,10,NA,"Música",39000
"290","DAIxrSvq6bo","Nek - Laura no est<e0> (Official Video)","2010 WMG Nek - Laura no est<e0> Spotify: https://open.spotify.com/artist/5mXMQJHLLfym1KyNcDrhoZ iTunes: https://itun.es/it/06HB.",2010-12-15 12:37:09,2010-12-15,45420,"none","UC9PZVgJF-mX4aDDzLE4z5Zg","Warner Music Italy",33926425,129545,4838,0,9542,10,NA,"Música",33000
"291","xDCVhMTPHvY","CENTRA IL CESTINO CHALLENGE - CALCIO CON I MATES E I2BOMBER","Iscriviti: http://bit.ly/JoinSurreal I2Bomber: https://www.youtube.com/user/i2bomber MAGLIETTE: http://bit.ly/matesitalia <U+25BB>Pagina Facebook: ...",2016-01-02 12:00:02,2016-01-02,43200,"none","UC3V8twsHOUBGvM_xsQ_4ZJg","SurreaIPower",1743808,97330,722,0,1210,20,"it","Jogos",1000
"292","GY10dwodBT4","CHE FIGATA IL BUNGEE JUMPING","Iscriviti: http://bit.ly/JoinSurreal | Giochi a prezzo scontato: http://www.instant-gaming.com/it/igr702862/ MAGLIETTE: http://bit.ly/matesitalia <U+25BB>Pagina Facebook: ...",2015-08-10 11:00:01,2015-08-10,39600,"none","UC3V8twsHOUBGvM_xsQ_4ZJg","SurreaIPower",1684761,75744,1107,0,1362,20,"it","Jogos",1000
"293","Xmixs1bMxsI","MINIGAMES CON IL TRIO (TRIPLA WEBCAM)","Iscriviti: http://bit.ly/JoinSurreal MAGLIETTE: http://bit.ly/matesitalia <U+25BB>Pagina Facebook: https://www.facebook.com/SurrealPower <U+25CB> Twitter/Instagram ...",2015-11-17 13:30:00,2015-11-17,48600,"none","UC3V8twsHOUBGvM_xsQ_4ZJg","SurreaIPower",1539226,69163,824,0,826,20,"it","Jogos",1000
"294","VbVeCaSm7TM","HAPPY WHEELS CON FAVIJ","Ordina il libro su Amazon:http://amzn.to/2dShE96 | MAGLIETTE: http://bit.ly/matesitalia <U+25BB>Pagina Facebook: https://www.facebook.com/SurrealPower ...",2016-11-20 10:00:04,2016-11-20,36000,"none","UC3V8twsHOUBGvM_xsQ_4ZJg","SurreaIPower",1513585,52202,633,0,1073,20,"it","Jogos",1000
"295","k9SqJXyM3-k","Minecraft ITA - #530 - NUOVO MONDO, INIZIO COL BOTTO","Iscriviti: http://bit.ly/JoinSurreal MAGLIETTE: http://bit.ly/matesitalia <U+25BB>Pagina Facebook: https://www.facebook.com/SurrealPower <U+25CB> Twitter/Instagram ...",2016-03-07 13:00:01,2016-03-07,46800,"none","UC3V8twsHOUBGvM_xsQ_4ZJg","SurreaIPower",1437775,81321,621,0,3928,24,"it","Entretenimento",1000
"296","TQhk2K-vaWk","TERRIFICANTE...Ladro Tenta di Entrare in casa mentre Registro Moto gp 15 (non <e8> uno scherzo)","Ragazzi sono su Instagram: https://instagram.com/cicciogamer_89 Key di Gioco ad un Ottimo Prezzo : http://www.instant-gaming.com/igr/CiccioGamer89/ Ecco ...",2015-07-31 17:00:01,2015-07-31,61200,"none","UC1jTVZboWRPpjGKAN921M5w","CiccioGamer89",4956042,171382,7650,0,9748,20,"zxx","Jogos",4000
"297","EXy83qr9jrI","il Pi<f9> Grande Chest's Opening ITALIANO!!! 104.514 GEMME! sulle nuove Leggendarie!","Seguimi su Instagram: https://instagram.com/cicciogamer_89 Key di Gioco ad un Ottimo Prezzo : http://www.instant-gaming.com/igr/CiccioGamer89/ Ecco la mia ...",2016-05-03 12:00:00,2016-05-03,43200,"none","UC1jTVZboWRPpjGKAN921M5w","CiccioGamer89",4708781,299268,13285,0,11956,20,"it","Jogos",4000
"298","muSrWALYUO4","La leggenda di Herobrine e la sua Tomba Perduta ! Full HD","Leggimi importante Premessa,questa <e8> una storia che mi <e8> stata raccontata,che io credo sia veritiera,le cose che ho descritto in questo video le ho cercate x il ...",2012-09-05 00:26:11,2012-09-05,1560,"none","UC1jTVZboWRPpjGKAN921M5w","CiccioGamer89",2299271,84135,4033,0,6800,20,NA,"Jogos",2000
"299","-CN4rTCGACg","In Cucina con Ciccio: l'hamburger Laido e Corrotto!","Ragazzi sono su Instagram: https://instagram.com/cicciogamer_89 Key di Gioco ad un Ottimo Prezzo : http://www.instant-gaming.com/igr/CiccioGamer89/ Ecco ...",2015-12-14 13:00:01,2015-12-14,46800,"none","UC1jTVZboWRPpjGKAN921M5w","CiccioGamer89",1635120,76741,2042,0,3898,24,"it","Entretenimento",1000
"300","8z4B_vtpj_M","Trailer Canale di CiccioGamer89 .","Iscriviti al mio canale :-) Key di Gioco ad un Ottimo Prezzo : https://www.instant-gaming.com/it/?igr=CiccioGamer89 Hakuna matata ragazzi/e,un trailer DOC .",2014-04-14 12:00:04,2014-04-14,43200,"none","UC1jTVZboWRPpjGKAN921M5w","CiccioGamer89",1556818,13657,354,0,591,20,NA,"Jogos",1000
"301","tWs1E2BfNZE","QUAL <c9> A SENHA DO WIFI - Par<f3>dia Adele - Hello","MEU INSTAGRAM: http://goo.gl/uYVFV2 MEU TWITTER: http://goo.gl/z6Wwdj MINHA P<c1>GINA: http://goo.gl/vuB0a1 MEU FACE: http://goo.gl/q2QSUj CANAIS ...",2015-12-05 23:00:00,2015-12-05,82800,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",58583168,2869439,52603,0,144979,23,NA,"Comédia",58000
"302","WhGnY2hTVF0","CRIAN<c7>A DE RICO E CRIAN<c7>A DE POBRE","INGRESSOS: http://www.whindersson.com.br MEU INSTAGRAM: http://goo.gl/uYVFV2 MEU TWITTER: http://goo.gl/z6Wwdj MINHA P<c1>GINA: ...",2016-06-09 22:46:51,2016-06-09,81960,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",40179872,3739928,34793,0,82813,23,NA,"Comédia",40000
"303","UmmXiN93btM","EU CANSEI DE SER POBRE | Par<f3>dia Ed Sheeran - Shape of You [Official Video]","MEU INSTAGRAM: @whinderssonnunes MEU TWITTER: @whindersson MINHA P<c1>GINA: http://goo.gl/vuB0a1 MEU FACE: http://goo.gl/q2QSUj.",2017-04-09 00:00:01,2017-04-09,0,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",31678655,1923124,32533,0,61196,23,NA,"Comédia",31000
"304","7l8VjJKOsiU","NA SUA CARA | PAR<d3>DIA Major Lazer - Sua Cara (feat. Anitta & Pabllo Vittar) (Official Music Video)","AGENDA: http://www.whindersson.com.br XAFURDARIA: https://www.youtube.com/user/xafurdariaoficial PUTZV<c9>I: ...",2017-08-02 23:00:30,2017-08-02,82800,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",30300700,2746992,41998,0,96762,23,NA,"Comédia",30000
"305","eYfFDaPdkWc","WHINDERSSON NUNES em MARMININO (SHOW COMPLETO)","Assistiu? Deixa seu like (: MEU INSTAGRAM: @whinderssonnunes MEU TWITTER: @whindersson MINHA P<c1>GINA: http://goo.gl/vuB0a1 MEU FACE: ...",2016-12-21 23:00:01,2016-12-21,82800,"none","UC3KQ5GWANYF8lChqjZpXsQw","whinderssonnunes",30165670,1503730,17454,0,60766,23,"pt","Comédia",30000
"306","_P7S2lKif-A","MC Fioti - Bum Bum Tam Tam (KondZilla)","Inscreva-se no Canal da KondZilla e assista os clipes antes de todo mundo. https://goo.gl/HXfRT5 Escute a playlist do KondZilla no Spotify: ...",2017-03-08 22:00:01,2017-03-08,79200,"none","UCffDXn7ycAzwL2LDlbyWOTw","Canal KondZilla",314116132,2270191,155254,0,80555,10,NA,"Música",314000
"307","lYxcW8jtFw0","MC G15 - Deu Onda (KondZilla)","Inscreva-se no Canal da KondZilla e assista os clipes antes de todo mundo. https://goo.gl/HXfRT5 Escute a playlist do KondZilla no Spotify: ...",2016-12-21 20:00:02,2016-12-21,72000,"none","UCffDXn7ycAzwL2LDlbyWOTw","Canal KondZilla",309760412,2025269,334994,0,149270,10,NA,"Música",309000
"308","3yd_eoMOvqk","MC Kevinho - Olha a Explos<e3>o (KondZilla)","Inscreva-se no Canal da KondZilla e assista os clipes antes de todo mundo. https://goo.gl/HXfRT5 Escute a playlist do KondZilla no Spotify: ...",2016-12-26 21:00:00,2016-12-26,75600,"none","UCffDXn7ycAzwL2LDlbyWOTw","Canal KondZilla",289909718,2501936,154560,0,119438,10,NA,"Música",289000
"309","-PH4S7IPQxU","MC Kevinho - O Grave Bater (KondZilla)","Inscreva-se no Canal da KondZilla e assista os clipes antes de todo mundo. https://goo.gl/HXfRT5 Siga o KondZilla no INSTAGRAM e confira os bastidores dos ...",2017-03-21 22:00:01,2017-03-21,79200,"none","UCffDXn7ycAzwL2LDlbyWOTw","Canal KondZilla",266223148,2514511,154100,0,117072,10,NA,"Música",266000
"310","EWcOY14GWwM","MCs Zaac & Jerry - Bumbum Granada (KondZilla)","Inscreva-se no Canal da KondZilla e assista os clipes antes de todo mundo. https://goo.gl/HXfRT5 Acompanhe os bastidores dos videoclipes no Snapchat: ...",2016-05-02 22:00:01,2016-05-02,79200,"none","UCffDXn7ycAzwL2LDlbyWOTw","Canal KondZilla",257351800,1984797,208104,0,180189,10,NA,"Música",257000
"311","ISFaJenCMow","RETROSPECTIVA DE FAVELA 2015 #RewindBr","J<e1> que no BR ningu<e9>m faz, a gente se re<fa>ne e improvisa! CLIQUE EM GOSTEI, FAVORITE, COMENTE E SE INSCREVA! Mauricio Cid ...",2015-12-26 16:59:54,2015-12-26,61140,"none","UCPHXtOVmjvbP9OJihsd7gCg","CanalCanalha",22200122,1676396,14682,0,119478,23,NA,"Comédia",22000
"312","3tR2BxCnncI","AS INADEQUADAS G<cd>RIAS","CLIQUE EM GOSTEI, FAVORITE, COMENTE E SE INSCREVA! CANAL DO GABRIEL: https://www.youtube.com/user/MrCRITICALGAMES ...",2016-01-23 16:27:42,2016-01-23,59220,"none","UCPHXtOVmjvbP9OJihsd7gCg","CanalCanalha",20043228,1699990,16635,0,55093,23,NA,"Comédia",20000
"313","Yh9AlMpelJI","O BAR ME AMA <U+266A> PAR<d3>DIA - DEU ONDA","CLIQUE EM GOSTEI, FAVORITE, COMENTE E SE INSCREVA! LOJINHA BACANA - https://www.canalcanalha.com.br https://instagram.com/cocielo ...",2017-02-04 21:33:38,2017-02-04,77580,"none","UCPHXtOVmjvbP9OJihsd7gCg","CanalCanalha",17422445,1244551,17612,0,32843,23,NA,"Comédia",17000
"314","91-JgCfIEjI","MC ROZI - BEBO PRA FICAR RUIM (JULIO COCIELO)","CLIQUE EM GOSTEI, SE INSCREVA E ENVIA PRA GERAL! LOJINHA BACANA - https://www.canalcanalha.com.br https://instagram.com/cocielo ...",2016-12-15 22:05:15,2016-12-15,79500,"none","UCPHXtOVmjvbP9OJihsd7gCg","CanalCanalha",16771711,1034804,16688,0,41246,23,NA,"Comédia",16000
"315","PMK8kbNeNxs","TRAVESS<c3>O MASTERS","Batalha de sabores Fanta! Acesse http://FantaURL.com/Julio e vote no seu sabor preferido #FantaVsFanta CLIQUE EM GOSTEI, FAVORITE, COMENTE E SE ...",2015-06-10 20:53:21,2015-06-10,75180,"none","UCPHXtOVmjvbP9OJihsd7gCg","CanalCanalha",15487920,797298,5054,0,15116,23,NA,"Comédia",15000
"316","2Lp7XO6oWCM","N<e3>o Faz Sentido! - Crep<fa>sculo","Siga-me no Twitter: http://www.twitter.com/felipeneto Conhe<e7>a e compre na loja: http://www.felipeneto.net Veja meu segundo canal (VLOG): ...",2010-07-05 20:25:32,2010-07-05,73500,"none","UCV306eHqgo0LvBf3Mh36AHg","Felipe Neto",15370684,0,0,0,53933,24,NA,"Entretenimento",15000
"317","OYFaQ4U6dzo","CURTIDINHA - Par<f3>dia PARADINHA / Anitta","Essa produ<e7><e3>o foi criada pela Take4 Content Letra - Willian Vitale, Felipe Neto e Anitta M<fa>sica - UmMusic (Umberto Tavares) Agradecimento especial - Leo ...",2017-06-09 14:32:52,2017-06-09,52320,"none","UCV306eHqgo0LvBf3Mh36AHg","Felipe Neto",11908669,1178818,23797,0,66922,24,"pt","Entretenimento",11000
"318","dkAgtOVvErg","DESAFIO TENTE N<c3>O RIR - PAREM DE TORTURAR BEB<ca>S!","N<c3>O ESQUE<c7>A DE SE INSCREVER*** Inscreva-se aqui: http://bit.ly/1f2kX84 Snap: felipenetoreal Insta: felipenetoreal Twitter: felipeneto.",2016-11-29 12:00:01,2016-11-29,43200,"none","UCV306eHqgo0LvBf3Mh36AHg","Felipe Neto",11231109,752232,28332,0,43221,24,"pt","Entretenimento",11000
